"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TUBA1C",-0.478966666666668,12.80345,-6.86800614722197,2.60196738817474e-05,0.000164363714591038,2.14374512017815
"HSP90AA1",-0.496799999999999,12.9916333333333,-6.86336361938524,2.61807677877102e-05,0.000165325887635634,2.13718384947239
"PGP",-0.507423333333334,10.2022883333333,-6.86289295502471,2.6197159222787e-05,0.00016537395719827,2.13651850433552
"WISP3",0.546503333333336,7.586385,6.86237200003141,2.62153149101963e-05,0.000165433127960928,2.13578203324308
"MAP2K6",0.495646666666669,8.99484666666667,6.85824160936024,2.63597403429153e-05,0.000166288824125752,2.12994167301913
"TRIM38",0.625223333333334,8.965725,6.85787175621329,2.63727143499535e-05,0.000166314971613684,2.12941859340037
"SMARCA1",0.689146666666668,9.92632666666667,6.85703848147637,2.64019697129216e-05,0.000166414784865937,2.1282400359677
"TRANK1",0.668713333333332,7.81964,6.85691776686272,2.64062107535321e-05,0.000166414784865937,2.12806929353734
"NIM1K",0.612706666666667,6.80182333333333,6.85442642346838,2.64939017723696e-05,0.000166911581165929,2.12454503768422
"ZNF558",0.618146666666668,8.43393666666667,6.8534934076997,2.65268225914101e-05,0.000167063108376594,2.12322498493183
"SOCS6",-0.541213333333333,9.40921666666667,-6.85055548830438,2.66307716685696e-05,0.000167661713208839,2.11906760633152
"DDX24",-0.462333333333333,11.1807,-6.84835283464747,2.67089919119584e-05,0.00016809798885585,2.11594994674171
"MTFR1L",0.532200000000001,10.5892333333333,6.84662730554763,2.67704405410835e-05,0.000168428453063591,2.11350717264606
"SNU13",-0.46313333333333,10.2232,-6.84260779383707,2.69141694244059e-05,0.000169276196810529,2.1078153785301
"VSTM1",-0.453306666666665,6.40847666666667,-6.84046928767514,2.69909744468604e-05,0.000169690662735623,2.10478630714683
"ERICH6",0.472776666666666,5.692605,6.84027165227266,2.69980844199534e-05,0.000169690662735623,2.10450633782134
"TUBB7P",-0.527306666666664,9.00442666666667,-6.83780642491927,2.70869402840269e-05,0.000170192359616483,2.10101368091008
"ADPRHL1",0.616656666666667,8.233715,6.8349389810969,2.7190687846288e-05,0.000170735514941337,2.0969501788596
"MCTP1",-0.534653333333333,8.38492333333333,-6.83460445257148,2.72028191930239e-05,0.000170735514941337,2.09647604307223
"CDH3",0.620069999999999,7.016305,6.83460299883273,2.72028719240772e-05,0.000170735514941337,2.09647398261945
"MRPS35",-0.476216666666666,10.1827916666667,-6.83441639551474,2.72096414425808e-05,0.000170735514941337,2.09620949861046
"WDR19",0.720590000000003,9.220305,6.83375113687188,2.72337901128951e-05,0.000170830137980887,2.09526655089164
"SURF2",-0.485633333333331,10.7524166666667,-6.8330442823593,2.72594738614559e-05,0.000170934323944156,2.09426458126673
"PYCR3",-0.468719999999998,8.81267666666667,-6.83068588412112,2.73453547946212e-05,0.000171415789772472,2.09092106880591
"MUT",0.57369666666667,9.682835,6.83019845280207,2.73631406973305e-05,0.000171470219998541,2.09022994455926
"PRMT1",-0.548700000000002,11.5280166666667,-6.829579208189,2.738575421702e-05,0.000171554856064518,2.08935187876045
"NCAM2",0.585819999999998,9.34633,6.82874906480284,2.74161007352643e-05,0.000171687862217478,2.08817468781445
"POLR3F",-0.722953333333333,9.6052,-6.82726514935319,2.74704361775642e-05,0.000171942990718452,2.08607018640381
"ST3GAL4",-0.498189999999997,9.71458833333333,-6.82713800769029,2.74750969932866e-05,0.000171942990718452,2.08588985965179
"RNF175",0.699610000000003,7.72871833333333,6.82671885386866,2.74904685220739e-05,0.000171982050996449,2.08529535312761
"LSM6",-0.582296666666664,9.03865833333333,-6.82629423503879,2.75060498624334e-05,0.000172022397496234,2.08469307191954
"ZNF594",0.519366666666667,9.32524333333333,6.82364115236493,2.76036189209499e-05,0.000172575296918,2.08092939463503
"MRPL20",-0.461433333333334,11.4396166666667,-6.82297807383493,2.76280619888055e-05,0.000172670804141715,2.07998860428047
"ZNF598",-0.520739999999998,9.07270666666667,-6.82145079488724,2.76844503383242e-05,0.000172965834501828,2.07782144892618
"EBP",-0.48817,10.1096483333333,-6.82086605877976,2.77060718862423e-05,0.000173043526565367,2.07699164819187
"CLCN3",0.625283333333332,9.850025,6.81888495980607,2.77794607463973e-05,0.000173387219773983,2.07417993271576
"PAGE2",0.870336666666666,7.952705,6.81888363295824,2.77795099685662e-05,0.000173387219773983,2.07417804938782
"DSE",0.653806666666667,8.06882666666667,6.81674786127454,2.78588620918599e-05,0.000173819643735341,2.0711462366146
"SPOCD1",0.564353333333331,8.67900666666667,6.81652257220121,2.78672465934453e-05,0.000173819643735341,2.07082639506349
"TOB1",0.498466666666667,10.4970333333333,6.81448275192468,2.79432850027552e-05,0.000174236232901986,2.06793017243876
"MPV17",0.463700000000003,12.8785833333333,6.81317486077644,2.79921562005806e-05,0.000174483205278073,2.06607288739237
"SMOC1",-0.53506,7.50424666666667,-6.81088287935348,2.80780202796093e-05,0.000174960525308303,2.06281759487142
"PLEKHM2",0.452499999999999,10.8515833333333,6.81034877063104,2.80980700046135e-05,0.000174985566933546,2.062058903591
"DYNC1LI1",-0.561199999999998,11.3839666666667,-6.81028092512774,2.81006179314103e-05,0.000174985566933546,2.06196252767376
"PDE1C",0.490500000000001,10.86975,6.80721380058095,2.82160621955147e-05,0.000175646385848285,2.05760498610145
"H2AFZ",-0.583499999999999,12.28385,-6.80660813121538,2.82389191461158e-05,0.000175730597937028,2.05674435080214
"FANCE",-0.5467,9.22642,-6.80609500838453,2.82582990649164e-05,0.000175793124004567,2.05601518339051
"NAT2",0.567230000000001,5.76189833333333,6.80550887695008,2.82804538483326e-05,0.000175872865348643,2.05518222578119
"IFT43",0.522150000000002,8.76586833333333,6.80485035210348,2.83053671785354e-05,0.000175969703479231,2.05424633550838
"DDX46",-0.580299999999998,11.1473833333333,-6.80404604199625,2.83358277578926e-05,0.000176100952647781,2.05310317941338
"AGPAT5",-0.515613333333338,9.44985666666667,-6.80256519211843,2.83920019161905e-05,0.000176391866786042,2.05099824424269
"PIGP",0.562479999999999,8.51877666666667,6.79978070880928,2.84979510459112e-05,0.00017692105843225,2.04703949881919
"ATP6AP1",0.467766666666666,11.84965,6.79967563596624,2.85019573331704e-05,0.00017692105843225,2.04689009517209
"OGFRL1",0.631146666666666,10.41716,6.79958648183114,2.85053571344629e-05,0.00017692105843225,2.04676332528911
"STK32A",0.50334,5.71051666666667,6.79877335775212,2.85363848411017e-05,0.000177055296855017,2.04560708138374
"TXNDC15",0.538083333333333,9.95969166666667,6.79467807628401,2.86932060955807e-05,0.000177969681666926,2.03978236867688
"ENPP3",0.604979999999999,6.42100666666667,6.79388534925134,2.87236686179975e-05,0.000178099982145233,2.03865462051818
"PRKACB",0.502800000000001,10.5029,6.79098373407189,2.88354662508048e-05,0.000178734346089638,2.03452602705919
"KCNC4",-0.544499999999998,7.94096333333333,-6.79054617614683,2.88523655187255e-05,0.000178780266209287,2.03390334750673
"VPS28",0.476333333333333,10.3452,6.78981818474137,2.88805053577859e-05,0.000178895784092276,2.0328673025516
"PPARGC1B",-0.588469999999999,8.43792166666667,-6.7880129235056,2.89504129848997e-05,0.000179269865021879,2.03029783556994
"SDCCAG8",0.523566666666666,9.40007666666667,6.78502156536947,2.9066650791022e-05,0.000179930496533185,2.02603923141818
"GCNT2",0.678210000000003,7.457485,6.78292764583661,2.91483134169858e-05,0.000180376734505835,2.02305755511452
"RFX3",0.608820000000001,8.26129333333333,6.78106838938983,2.92210301984258e-05,0.000180767338537848,2.02040955001804
"GLB1L",0.629243333333335,8.388535,6.78026797827172,2.92523946271211e-05,0.000180901955873631,2.01926944254336
"UTP23",-0.48677333333333,9.99331333333333,-6.77840378094786,2.93255838151856e-05,0.000181229301768179,2.01661374984513
"ATAT1",0.572290000000001,9.03028166666667,6.7782156031394,2.93329826477081e-05,0.000181229301768179,2.01634565073872
"TUBGCP4",-0.623500000000003,10.7470166666667,-6.77818489535237,2.93341902155958e-05,0.000181229301768179,2.01630190055763
"SNTB2",-0.5197,11.08625,-6.77404753378302,2.94973777131173e-05,0.00018211571239112,2.01040616330395
"XAGE-4",-0.56693,6.58002833333333,-6.77397837764984,2.95001136454913e-05,0.00018211571239112,2.01030759678504
"FHL2",-0.532139999999997,9.09660666666667,-6.77365651917783,2.95128504818114e-05,0.00018211571239112,2.00984885164434
"SPSB4",-0.619476666666666,7.37090833333333,-6.77356840113233,2.95163385852359e-05,0.00018211571239112,2.00972325455309
"MFSD3",0.614260000000002,9.88613666666667,6.7732531213322,2.95288223758941e-05,0.000182133080253673,2.00927386917765
"TFPT",0.57286666666667,11.3348333333333,6.77272477640775,2.9549755354597e-05,0.000182167502374238,2.00852076130215
"CCT6B",0.749383333333335,6.26305166666667,6.77262413368744,2.95537446119695e-05,0.000182167502374238,2.00837730005975
"PCDHA8",0.507846666666667,9.59188666666667,6.77226586115846,2.95679504337603e-05,0.000182195447275349,2.00786658942428
"UTP3",-0.492560000000001,8.83189666666667,-6.77028315497236,2.96466988233085e-05,0.000182610789076625,2.00503997518527
"TSPAN7",0.591756666666666,6.57592166666667,6.77008092520167,2.96547435252638e-05,0.000182610789076625,2.00475164046744
"RTL8C",0.476466666666669,11.6685666666667,6.76597828227389,2.98184525350778e-05,0.000183531597505205,1.99890102428724
"FRMD5",0.502266666666669,10.3018,6.76584560805111,2.98237628052999e-05,0.000183531597505205,1.9987117859675
"MIB1",0.55734,8.95351,6.76539848901771,2.98416661515868e-05,0.000183581797941685,1.99807402596858
"HIST1H1C",-0.5098,10.3102,-6.76480629059732,2.98653964243893e-05,0.000183667800341567,1.99722928776763
"GAS7",0.515733333333332,10.6938,6.76441532012832,2.98810742686802e-05,0.000183704241514076,1.99667156484576
"MYO6",0.589333333333338,8.58966666666667,6.76197327222375,2.997919962649e-05,0.000184247368144924,1.99318750716011
"VKORC1L1",-0.635149999999999,10.2457916666667,-6.75992871622588,3.00616185496661e-05,0.000184693642733223,1.99026994691862
"TBC1D31",-0.567063333333335,8.644845,-6.75956735559496,3.00762107221606e-05,0.00018472304576894,1.98975423194763
"WIPI1",0.566436666666668,10.281415,6.75476946277645,3.0270675992521e-05,0.000185856819971029,1.98290530470009
"ZADH2",0.48313666666667,10.1497316666667,6.75277957380454,3.03517236215285e-05,0.000186234117262359,1.98006387771721
"GOLPH3L",0.536166666666666,10.92045,6.75277524994803,3.0351899983832e-05,0.000186234117262359,1.98005770297574
"APLP1",0.562716666666665,8.76625166666667,6.7512285811898,3.04150562741545e-05,0.000186560864551041,1.97784880420269
"WISP2",0.664190000000001,8.62281166666667,6.75044635294414,3.04470511632752e-05,0.000186696322513872,1.97673153318376
"QPCTL",-0.469936666666664,9.74026833333333,-6.74912848001797,3.05010366647476e-05,0.000186966491263863,1.97484900909255
"ACTL6A",-0.524166666666666,9.94528333333333,-6.74680993689802,3.05962627067027e-05,0.000187489199936942,1.97153651699645
"WDR45",0.629333333333333,9.69631666666667,6.74560953407455,3.06456900956597e-05,0.000187731012790875,1.96982122919504
"MID1IP1",-0.480683333333333,9.289945,-6.74535506596579,3.06561789706784e-05,0.000187734214327266,1.96945758854569
"NOS1AP",0.544280000000001,8.92562333333333,6.7449125051682,3.06744299624131e-05,0.00018778493246733,1.96882513893153
"OR2L8",1.09005666666667,7.52144833333333,6.7440454982796,3.07102186392122e-05,0.000187942946233541,1.96758605219799
"FBXO25",0.464493333333335,9.46892666666667,6.74306835403669,3.07506072156487e-05,0.000188128999065013,1.96618944367878
"CCDC30",0.579786666666664,4.95625,6.74274954158987,3.0763797083605e-05,0.000188148586254502,1.96573374562534
"WDR11",0.590263333333334,9.69360833333333,6.74143599647251,3.08182048423076e-05,0.000188420163782716,1.96385607454524
"ERO1A",-0.784170000000001,10.5230483333333,-6.73884110777403,3.0925989631411e-05,0.000189017802299445,1.96014609636572
"PSEN2",0.464413333333336,8.6168,6.73857336147456,3.09371340553942e-05,0.000189024584560966,1.95976324227091
"TTC30B",0.722133333333335,7.88560666666667,6.73781954081329,3.09685334927306e-05,0.000189155079572817,1.95868529313606
"RBM8A",-0.4922,10.6344333333333,-6.73740513244215,3.0985809680012e-05,0.000189199253465927,1.95809266523578
"SCARNA10",0.600043333333335,9.42010166666667,6.73684683310892,3.10091008282603e-05,0.000189280114161354,1.95729422921968
"IDH3A",-0.506899999999998,12.3060166666667,-6.73561639842329,3.10604983535534e-05,0.000189532428728826,1.95553441300102
"LAMC2",-0.50912,6.64657333333333,-6.73502347821418,3.10852982882322e-05,0.000189622332854738,1.95468632399059
"ACTBL2",-0.57152,6.67752,-6.73368822067431,3.11412254687857e-05,0.000189901995518134,1.95277625634597
"WDR60",0.528600000000001,8.74603333333333,6.73187609033123,3.12172988408215e-05,0.000190304290700503,1.95018365329521
"ZBED4",-0.505773333333332,9.01569666666667,-6.72971725931752,3.13081865683931e-05,0.000190796606402077,1.9470944635519
"TMEM167B",0.501066666666667,11.0497666666667,6.72796632349779,3.13821098306911e-05,0.000191185253195578,1.94458850271767
"MAP3K21",-0.478323333333335,7.75470833333333,-6.72766486898049,3.13948558736398e-05,0.00019120106695498,1.94415701657456
"EARS2",-0.460423333333331,9.31894166666667,-6.72581811930571,3.14730608917751e-05,0.000191615400135219,1.94151341496057
"INSIG1",-0.637489999999998,9.22583166666667,-6.72476029244215,3.15179510344305e-05,0.000191826702305515,1.93999894522391
"OMA1",0.532679999999997,9.63581333333333,6.72390220942735,3.15544151708281e-05,0.00019198660160623,1.93877033651146
"METTL2B",-0.475033333333329,10.8165833333333,-6.71840800040858,3.17889641285863e-05,0.000193351216432089,1.93090139393757
"RPL34-AS1",0.660576666666667,5.58291833333333,6.7142914816077,3.19659222743557e-05,0.000194364776592007,1.92500300643819
"ITFG1",0.51013333333333,10.7334666666667,6.71099224914099,3.21085088448362e-05,0.000195168758022,1.92027406149574
"CDKL1",-0.551533333333333,6.92399,-6.71054485146407,3.21278968977951e-05,0.000195223610923795,1.91963267485822
"CLN5",0.515853333333336,9.40131333333333,6.70857920215941,3.22132272730627e-05,0.000195678994563909,1.91681441896525
"INCENP",-0.471196666666666,9.66953166666667,-6.70733086743293,3.22675444221583e-05,0.000195945755731849,1.91502435050656
"DPP7",0.477300000000001,11.11605,6.70693602484368,3.22847450957523e-05,0.000195987026544855,1.9144581172115
"LRRC23",0.522743333333334,8.634275,6.70489137497813,3.23739741150499e-05,0.000196465383506829,1.91152560999132
"PLXNB2",0.486466666666669,10.7943333333333,6.70371246983676,3.24255418013662e-05,0.000196714953594955,1.90983453294839
"IFT140",0.469783333333332,8.49162166666667,6.69978690850969,3.25978886997072e-05,0.000197696854293749,1.90420220076802
"MMP13",-0.589100000000002,6.31685666666667,-6.69863876394453,3.26484817402362e-05,0.000197939958333064,1.90255447698907
"LIMS1",-0.47243666666667,9.96384833333333,-6.69647774325935,3.27439353790142e-05,0.00019845479753362,1.89945268367547
"DCAF10",0.615806666666668,9.47152666666667,6.69319036994167,3.28897141255827e-05,0.000199274218392924,1.89473301208476
"SLC35G2",-0.687916666666666,9.281825,-6.69221135486275,3.29332627621967e-05,0.000199473913392765,1.89332716739371
"COL4A2",-0.477909999999996,9.66962833333333,-6.69033817924661,3.30167576741741e-05,0.000199883688593084,1.89063697447463
"EFHD2",-0.533263333333331,9.91680166666667,-6.69021761751948,3.30221393481806e-05,0.000199883688593084,1.8904638118304
"POGK",-0.494133333333329,10.9554666666667,-6.68951406127911,3.30535636594783e-05,0.000200009630148922,1.88945325666387
"REEP6",0.635,9.10945333333333,6.6825878920465,3.33646352037024e-05,0.000201827114107945,1.87950134095279
"TRPC1",0.646413333333333,8.87940333333333,6.68219738395409,3.33822669770077e-05,0.00020186894479804,1.8789400478051
"IFIT3",0.571363333333334,8.18815166666667,6.67999007950661,3.34821163718009e-05,0.000202407774741853,1.87576702042488
"SLC4A3",0.464383333333334,8.87675833333333,6.67786552263372,3.35785246211544e-05,0.000202925463037756,1.87271233531216
"ZNF415",0.810349999999999,6.74843833333333,6.67724076191653,3.36069315550383e-05,0.000202972388398698,1.87181394160133
"ASNS",0.534793333333337,9.33217,6.67722079470092,3.36078398585518e-05,0.000202972388398698,1.87178522828402
"PIGV",0.577956666666669,9.795955,6.67536015221416,3.36925954398684e-05,0.000203419044968206,1.86910935002789
"ESF1",-0.642566666666664,9.04369333333333,-6.67399129240765,3.37550955213323e-05,0.000203680272652685,1.86714043543903
"VPS35L",0.516133333333336,10.5472,6.67393893557792,3.37574885184308e-05,0.000203680272652685,1.86706512249479
"HSPA8",-0.441600000000001,13.9599333333333,-6.67318856756285,3.37918044519642e-05,0.000203822036651185,1.86598571202275
"BTBD9",0.482373333333334,8.22669333333333,6.67191484799888,3.38501398912441e-05,0.000204076390179143,1.86415328558046
"RASGEF1A",0.69303,7.60179833333333,6.67179484448635,3.38556415198716e-05,0.000204076390179143,1.86398063242577
"ZNF606",0.46039666666667,7.85933833333333,6.67044260201884,3.39177020427149e-05,0.000204385077856245,1.86203498327661
"RAD51C",-0.650303333333335,10.2389816666667,-6.66966150578977,3.39536055598786e-05,0.000204535998698891,1.86091100712682
"ZNF726",-0.795913333333335,6.82522666666667,-6.66801962781588,3.40292080888689e-05,0.000204925892829291,1.85854812633639
"BAZ1B",-0.511133333333332,10.6825,-6.66516654189988,3.41610113154721e-05,0.000205632611354908,1.85444130759469
"EEF2KMT",-0.498473333333333,9.18676666666667,-6.66500703985666,3.41683958985434e-05,0.000205632611354908,1.85421168369663
"VGF",-0.522476666666666,8.28072833333333,-6.66459157247417,3.41876391201138e-05,0.000205653245792372,1.85361354865221
"IDS",0.457100000000004,11.4538833333333,6.66434410238421,3.41991067161103e-05,0.000205653245792372,1.85325726305473
"SCNN1A",0.517010000000001,7.892275,6.66420937439149,3.42053516508089e-05,0.000205653245792372,1.85306329017167
"MTMR10",0.523286666666671,10.1726233333333,6.66399060626765,3.42154946283003e-05,0.000205653245792372,1.85274831647927
"PXDC1",-0.569279999999999,9.38235666666667,-6.66254482372277,3.42826079693498e-05,0.00020599090472684,1.8506665766535
"IQCH",0.504066666666668,6.95361333333333,6.65443864221916,3.46615167591383e-05,0.000208201208925985,1.83898959732996
"GJB3",-0.604583333333335,7.182335,-6.65316473299727,3.47214698038438e-05,0.000208494844340136,1.83715373579174
"RARRES3",0.499313333333332,7.34463666666667,6.65202454665902,3.4775223682802e-05,0.00020875107983204,1.83551040320365
"FNIP1",0.612409999999999,10.0090616666667,6.65085926508699,3.48302527192189e-05,0.000209014804228075,1.8338307232592
"TTC28",0.530673333333336,7.40192666666667,6.65047942256878,3.48482104670547e-05,0.000209055968333729,1.83328316532143
"TOGARAM1",0.524336666666665,9.150965,6.64821517801551,3.49554625697175e-05,0.000209632616499767,1.83001877097516
"DPP9",-0.46889333333333,10.1360533333333,-6.64447891274588,3.51332141925236e-05,0.000210631558161861,1.82463065704976
"ROCK2",-0.466933333333333,11.6066333333333,-6.64386306341335,3.51626057846732e-05,0.000210740695248454,1.82374235551442
"EXOC6B",0.556296666666661,10.1126516666667,6.64300773531058,3.52034702373681e-05,0.000210918501546216,1.82250854619917
"CHD6",0.522410000000001,10.108095,6.64057659234842,3.53198991797139e-05,0.000211499570360858,1.81900109690729
"SEPHS1",-0.561266666666665,10.9663,-6.64051384558031,3.53229096116822e-05,0.000211499570360858,1.81891056075329
"LRRC58",-0.458900000000002,11.3224833333333,-6.63975608436702,3.53592867790294e-05,0.000211650106468566,1.81781715984858
"HCP5",0.554173333333332,7.86961666666667,6.63939839437761,3.53764720121522e-05,0.000211685706255689,1.81730100964041
"CYSTM1",0.46430333333333,10.0681816666667,6.63824472752546,3.54319609327805e-05,0.000211950412223178,1.81563614127478
"HFM1",0.587846666666668,4.67682333333333,6.63639157935098,3.5521288501689e-05,0.0002124173052401,1.81296147472378
"KIAA1109",0.583680000000001,9.50820666666667,6.63593795295016,3.55431914221043e-05,0.000212461359150652,1.81230668197327
"HEXA-AS1",0.509793333333334,6.85606666666667,6.63577188948779,3.55512132527927e-05,0.000212461359150652,1.81206696874714
"GGH",-0.606963333333333,9.147385,-6.63462154658247,3.56068347317644e-05,0.000212726275243339,1.81040634402136
"LIPC",0.653243333333332,6.04953166666667,6.63377497485306,3.56478277297089e-05,0.000212903655974802,1.80918412849136
"CBLN3",0.529020000000002,7.70367333333333,6.6325418818938,3.57076273872501e-05,0.000213193209855351,1.80740371301799
"C19orf66",0.49192,9.43001666666667,6.6314124264324,3.57624952871791e-05,0.000213453144399428,1.80577275867945
"C15orf54",-0.564686666666665,7.48437666666667,-6.62956970862905,3.58522065988323e-05,0.000213920815870194,1.80311147702125
"COLEC12",-0.439886666666666,6.87595,-6.62779325708593,3.59389198319993e-05,0.000214341941956963,1.80054547141336
"BAK1",-0.511856666666667,9.42718166666667,-6.62765775884878,3.59455430611056e-05,0.000214341941956963,1.80034973301264
"PCNX2",0.5174,9.19354666666667,6.62648227176381,3.60030563761011e-05,0.000214616953467284,1.79865154248228
"IRAK1",-0.497430000000001,10.2222516666667,-6.62611496644511,3.60210477923372e-05,0.000214656272465756,1.79812087001289
"HS6ST2",-0.664356666666666,7.829855,-6.624649520862,3.60929243472204e-05,0.000215016576827511,1.79600345683976
"PCCA",0.603283333333334,8.87146833333333,6.62218125143518,3.62143341928321e-05,0.000215671645017508,1.79243642507507
"IDI1",-0.580450000000001,10.1761083333333,-6.62160177823913,3.62429007657444e-05,0.000215743040545115,1.79159887924434
"SELENOI",-0.677003333333332,10.0761983333333,-6.62147347968534,3.624922882228e-05,0.000215743040545115,1.79141343595887
"NOL12",-0.458193333333332,9.33173666666667,-6.62052116178061,3.62962368796148e-05,0.000215954584365541,1.79003688318869
"HPS1",0.444423333333335,8.755455,6.61799115185007,3.64214397107916e-05,0.000216631089306025,1.78637922912757
"AK5",0.664313333333332,8.97185666666667,6.61655146660882,3.64928918103152e-05,0.000216987564088039,1.78429748588882
"PM20D2",-0.812303333333331,9.71327833333333,-6.6156531295977,3.65375525952503e-05,0.000217184562397201,1.78299837700326
"NCAPH2",-0.582019999999999,8.19240333333333,-6.61505774838529,3.65671841724088e-05,0.000217292128787276,1.78213732141415
"UACA",0.463406666666668,8.75126333333333,6.6138014291729,3.66297944459066e-05,0.000217575247515796,1.78032024575291
"THAP4",-0.452763333333332,9.35101833333333,-6.61363835470914,3.66379298784363e-05,0.000217575247515796,1.78008436783328
"TRPT1",0.531916666666667,9.14549166666667,6.61286639772172,3.66764673938134e-05,0.000217735460541211,1.77896772807216
"HIST1H2BN",-0.620183333333334,8.116035,-6.61216954735869,3.67112927023751e-05,0.000217873541472791,1.77795966241047
"GNS",0.563633333333334,11.46795,6.60788739094817,3.69260731039439e-05,0.000219079193404407,1.77176366600827
"ERAP1",0.680883333333334,10.351525,6.6076255007627,3.69392523081865e-05,0.000219088380267415,1.77138464916717
"POLR1A",-0.458599999999999,10.5014333333333,-6.60672511697456,3.69846010947471e-05,0.000219269077332584,1.77008151197853
"CDC7",-0.59524,7.92913,-6.60655850334933,3.69929992972847e-05,0.000219269077332584,1.76984035808818
"FN3KRP",-0.470213333333335,9.71082333333333,-6.60461167618251,3.70912809923056e-05,0.000219782466200711,1.76702227807769
"PLEKHB1",0.741590000000002,8.55837166666667,6.60263733376498,3.71912371590141e-05,0.000220305451057971,1.76416385426053
"XRN1",0.538433333333334,10.4694166666667,6.60215260752753,3.72158217177362e-05,0.000220381777333227,1.76346199549447
"TUBBP5",-0.534920000000003,9.60590333333333,-6.59608834489913,3.7524865657707e-05,0.000222142015837281,1.75467861198892
"FXN",-0.51343333333333,10.82695,-6.59523941611239,3.75683469970603e-05,0.000222329548345468,1.75344864629801
"CCDC136",0.502176666666668,8.161605,6.59481331133208,3.75901920041138e-05,0.000222388959416298,1.75283125063383
"MARC2",0.602296666666668,6.77391833333333,6.59387310754062,3.76384412932997e-05,0.000222604495648944,1.75146887640569
"FAM13A",0.476759999999999,8.35536666666667,6.59289965838457,3.76884664958563e-05,0.000222830396541885,1.75005820499897
"GNPTAB",0.51300333333333,10.1880316666667,6.59124133853268,3.77738508612652e-05,0.000223265148626813,1.74765476445891
"FAR1",-0.564239999999998,9.72540666666667,-6.59032709109078,3.78210125616619e-05,0.000223473780936018,1.74632956836826
"TOB2P1",0.469659999999999,8.99816333333333,6.5894359944255,3.78670406590313e-05,0.000223646453479821,1.74503782209417
"ZNF112",0.470213333333335,7.90934333333333,6.58930172440459,3.78739813452582e-05,0.000223646453479821,1.74484317321564
"MED15",0.466200000000001,11.2094333333333,6.58840151900882,3.7920549934856e-05,0.000223851268919738,1.74353809934981
"MGEA5",0.467800000000002,10.7706,6.58489317652666,3.81026257560701e-05,0.000224855626994703,1.73845084574649
"XDH",-0.54088,6.61079333333333,-6.58333627935773,3.81837250006104e-05,0.00022526364792875,1.73619275001697
"EIF3J-DT",0.673220000000002,9.27683333333333,6.5826523718153,3.82194083180873e-05,0.00022540356746644,1.73520072071435
"CYP11A1",0.492773333333333,7.07851666666667,6.58223181806715,3.82413686960353e-05,0.000225462492058597,1.73459066339738
"HKDC1",0.653230000000001,7.371565,6.58083792563788,3.83142512290857e-05,0.000225821511389952,1.73256850777468
"ATAD3A",-0.577063333333333,10.0402016666667,-6.57738670033043,3.84953459436275e-05,0.000226817901639071,1.72756061239418
"KCTD7",0.702573333333337,9.62657,6.57321349495141,3.87155488991e-05,0.000228044025832504,1.72150296867149
"ADORA1",-0.462870000000001,8.71158833333333,-6.57296136425207,3.87288959031039e-05,0.000228051332330968,1.72113691233227
"NECTIN1",-0.534033333333332,7.81345666666667,-6.5719319709297,3.87834398406055e-05,0.000228301142586714,1.71964229813792
"TTLL6",0.686903333333333,6.989285,6.5711986811308,3.88223444143572e-05,0.000228410584446782,1.71857752142556
"ASS1",0.75884,7.86836,6.57112449031022,3.88262829218345e-05,0.000228410584446782,1.71846978832104
"SPINT1",0.601080000000001,7.87564,6.57013052446549,3.88790900227119e-05,0.000228649834142312,1.71702637151173
"SYNE2",0.694033333333335,8.49424,6.56819813502602,3.89819734299679e-05,0.000229183343789109,1.71421981819005
"NOL9",-0.525499999999997,10.8485166666667,-6.56522065074618,3.91410698908599e-05,0.000230046905938886,1.70989442085653
"PRSS12",0.51885,8.99468833333333,6.56373201364103,3.92208728598605e-05,0.000230444036825075,1.70773143137705
"CLDN12",0.446200000000003,11.3846,6.56219143795592,3.93036434733947e-05,0.000230858351140735,1.70549266386971
"SDK1",0.477340000000002,8.76479666666667,6.56066816775083,3.93856680774472e-05,0.000231268026675459,1.70327873338237
"NFYA",-0.549800000000001,10.3660666666667,-6.55561955057714,3.96588364319981e-05,0.000232799470822545,1.69593882767745
"TAF4B",-0.587323333333332,8.38695833333333,-6.55428297811016,3.97314939404256e-05,0.000233153318179376,1.69399508924038
"PCDHA3",0.444686666666664,9.74975333333333,6.55241152047957,3.98334677632835e-05,0.000233674776415563,1.69127308213832
"H2AFY",-0.443899999999996,11.6386166666667,-6.55219716812096,3.98451654640755e-05,0.000233674776415563,1.69096127999647
"ADCK1",0.523800000000005,8.37842333333333,6.55129185553769,3.98946110038488e-05,0.000233891935100996,1.68964432267609
"PSEN1",0.49373333333334,10.6984333333333,6.55017116478985,3.99559108119961e-05,0.000234178435583562,1.68801390336575
"STAG1",-0.63819333333333,9.45551333333333,-6.54986784417268,3.99725192357591e-05,0.000234202906638878,1.68757259329724
"MFSD11",0.681453333333332,9.64206333333333,6.54859862735426,4.00420957835721e-05,0.000234537611403964,1.68572583922832
"C12orf4",-0.433696666666664,10.0576183333333,-6.54661715865952,4.0150976034642e-05,0.000235102249165232,1.68284230409483
"SCARNA9",0.910743333333334,8.938165,6.54604029721044,4.01827336387122e-05,0.000235208127878352,1.68200272709286
"TRAF1",-0.440720000000001,7.64288666666667,-6.54583520209762,4.01940310898983e-05,0.000235208127878352,1.6817042163863
